# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[44, 0]",741,156,64,-1
1,"[53, 0]",3228,158,64,0
2,"[53, 1]",3224,0,0,0
3,"[53, 2]",5810,158,64,0
4,"[107, 1]",3283,158,64,-1
5,"[141, 0]",29,158,64,-1
6,"[141, 1]",27,158,64,-1
7,"[141, 2]",26,0,0,4
8,"[141, 3]",25,0,0,-1
9,"[141, 4]",342,158,64,-1
10,"[141, 5]",339,158,64,-1
11,"[141, 6]",327,158,64,-1
12,"[141, 7]",326,0,0,-1
13,"[141, 8]",322,0,0,-1
14,"[141, 9]",308,0,0,3
15,"[141, 10]",307,158,64,-1
16,"[141, 11]",306,0,0,-1
17,"[141, 12]",302,0,0,-1
18,"[141, 13]",301,0,0,-1
19,"[141, 14]",291,156,64,-1
20,"[141, 15]",290,0,0,-1
21,"[141, 16]",288,0,0,-1
22,"[141, 17]",283,158,64,-1
23,"[141, 18]",280,57,26,0
24,"[141, 19]",978,0,0,-1
25,"[141, 20]",977,0,0,-1
26,"[141, 21]",969,0,0,-1
27,"[141, 22]",914,0,0,4
28,"[141, 23]",913,2,1,-1
29,"[141, 24]",911,156,64,-1
30,"[141, 25]",908,0,0,-1
31,"[141, 26]",905,0,0,-1
32,"[141, 27]",902,158,64,-1
33,"[141, 28]",900,0,0,-1
34,"[141, 29]",893,0,0,-1
35,"[141, 30]",892,0,0,-1
36,"[141, 31]",886,158,64,-1
37,"[141, 32]",884,0,0,-1
38,"[141, 33]",883,158,64,-1
39,"[141, 34]",862,57,26,19
40,"[141, 35]",861,158,64,3
41,"[141, 36]",860,0,0,4
42,"[141, 37]",849,0,0,0
43,"[141, 38]",848,158,64,0
44,"[141, 39]",818,156,64,-1
45,"[141, 40]",814,0,0,-1
46,"[141, 41]",813,0,0,-1
47,"[141, 42]",809,158,64,-1
48,"[141, 43]",798,0,0,3
49,"[141, 44]",3175,0,0,0
50,"[141, 45]",3173,0,0,0
51,"[141, 46]",3172,0,0,0
52,"[141, 47]",3112,0,0,-1
53,"[141, 48]",3111,0,0,-1
54,"[141, 49]",3106,0,0,-1
55,"[141, 50]",3103,0,0,-1
56,"[141, 51]",2891,0,0,1
57,"[141, 52]",2824,158,64,24
58,"[141, 53]",2764,158,64,-1
59,"[141, 54]",2752,0,0,-1
60,"[141, 55]",2748,156,64,-1
61,"[141, 56]",2747,0,0,2
62,"[141, 57]",2706,156,64,4
63,"[141, 58]",2701,0,0,-1
64,"[141, 59]",2700,158,64,-1
65,"[141, 60]",2654,0,0,-1
66,"[141, 61]",2651,0,0,-1
67,"[141, 62]",2650,0,0,-1
68,"[141, 63]",2649,0,0,1
69,"[141, 64]",2645,59,28,-1
70,"[141, 65]",2641,158,64,-1
71,"[141, 66]",2638,0,0,-1
72,"[141, 67]",2609,57,26,0
73,"[141, 68]",2533,158,64,-1
74,"[141, 69]",2532,0,0,-1
75,"[141, 70]",2527,0,0,5
76,"[141, 71]",2526,158,64,-1
77,"[141, 72]",2525,0,0,-1
78,"[141, 73]",2325,158,64,-1
79,"[141, 74]",2224,2,1,-1
80,"[141, 75]",2217,156,64,-1
81,"[141, 76]",6874,158,64,5
82,"[141, 77]",6872,0,0,-1
83,"[141, 78]",6869,0,0,-1
84,"[141, 79]",6857,158,64,0
85,"[141, 80]",6806,158,64,-1
86,"[141, 81]",6802,158,64,-1
87,"[141, 82]",6801,0,0,3
88,"[141, 83]",6797,158,64,-1
89,"[141, 84]",6794,0,0,-1
90,"[141, 85]",6754,0,0,-1
91,"[141, 86]",6586,158,64,-1
92,"[141, 87]",6555,158,64,-1
93,"[141, 88]",6524,158,64,0
94,"[141, 89]",6523,0,0,0
95,"[141, 90]",6520,0,0,0
96,"[141, 91]",6519,0,0,0
97,"[141, 92]",6518,0,0,0
98,"[141, 93]",6517,0,0,0
99,"[141, 94]",6515,0,0,0
100,"[141, 95]",6508,158,64,-1
101,"[141, 96]",6501,158,64,16
102,"[141, 97]",6498,158,64,-1
103,"[141, 98]",6426,0,0,-1
104,"[141, 99]",6380,0,0,-1
105,"[141, 100]",6350,0,0,-1
106,"[141, 101]",6063,158,64,1
107,"[141, 102]",4740,158,64,-1
108,"[141, 103]",4709,156,64,-1
109,"[141, 104]",4703,156,64,-1
110,"[141, 105]",4699,0,0,-1
111,"[141, 106]",4600,0,0,0
112,"[141, 107]",4597,0,0,0
113,"[141, 108]",4583,0,0,0
114,"[141, 109]",11832,57,26,0
115,"[141, 110]",11816,158,64,0
116,"[141, 111]",11798,0,0,0
117,"[141, 112]",11797,158,64,0
118,"[141, 113]",11720,2,1,-1
119,"[141, 114]",11719,158,64,-1
120,"[141, 115]",10013,158,64,-1
121,"[141, 116]",9903,41,18,1
122,"[141, 117]",9739,158,64,0
123,"[141, 118]",9738,0,0,0
124,"[141, 119]",9734,156,64,-1
125,"[141, 120]",9731,0,0,-1
126,"[141, 121]",9727,158,64,1
127,"[141, 122]",9724,41,18,0
128,"[141, 123]",9703,57,26,-1
129,"[141, 124]",9471,0,0,-1
130,"[141, 125]",9445,0,0,-1
131,"[141, 126]",9410,0,0,0
132,"[141, 127]",9409,0,0,0
133,"[141, 128]",9408,0,0,0
134,"[141, 129]",9270,0,0,-1
135,"[141, 130]",9260,53,24,-1
136,"[141, 131]",22157,158,64,-1
137,"[141, 132]",21831,0,0,0
138,"[141, 133]",21830,0,0,0
139,"[141, 134]",21828,0,0,0
140,"[141, 135]",21824,0,0,-1
141,"[141, 136]",21822,0,0,-1
142,"[141, 137]",21813,158,64,0
143,"[141, 138]",21738,0,0,-1
144,"[141, 139]",21737,0,0,-1
145,"[141, 140]",21703,158,64,-1
146,"[141, 141]",21700,0,0,-1
147,"[141, 142]",21389,158,64,-1
148,"[141, 143]",21335,158,64,0
149,"[141, 144]",21334,158,64,0
150,"[141, 145]",21333,0,0,0
151,"[141, 146]",15740,156,64,8
152,"[141, 147]",24603,158,64,0
153,"[141, 148]",24183,0,0,-1
154,"[141, 149]",24177,156,64,-1
155,"[141, 150]",24098,158,64,-1
156,"[141, 151]",24080,0,0,-1
157,"[141, 152]",24057,2,1,0
158,"[141, 153]",24039,0,0,0
159,"[141, 154]",24036,41,18,0
160,"[141, 155]",35325,55,26,0
161,"[141, 156]",35291,158,64,3
162,"[141, 157]",35129,158,64,-1
163,"[141, 158]",35127,158,64,-1
164,"[143, 2]",1943,158,64,-1
165,"[173, 0]",4277,158,64,-1
166,"[234, 0]",3728,0,0,-1
167,"[234, 1]",3829,54,24,2
168,"[235, 324]",10832,158,64,-1
169,"[235, 325]",10830,158,64,-1
170,"[235, 326]",10828,0,0,-1
171,"[235, 346]",33461,0,0,-1
172,"[235, 417]",34123,156,64,-1
173,"[285, 0]",3267,57,26,0
174,"[285, 1]",3265,158,64,0
175,"[285, 2]",3264,0,0,0
176,"[285, 3]",6955,158,64,0
177,"[288, 0]",913,158,64,0
178,"[288, 1]",2534,158,64,0
179,"[416, 1]",7960,158,64,-1
180,"[471, 0]",3106,0,0,0
181,"[471, 1]",4433,0,0,0
182,"[471, 2]",10351,0,0,0
183,"[471, 3]",11327,41,18,0
184,"[509, 0]",1733,158,64,0
185,"[509, 1]",1729,0,0,0
186,"[509, 2]",3288,158,64,0
187,"[509, 3]",3287,0,0,0
188,"[509, 4]",3286,0,0,0
189,"[509, 5]",6057,2,1,0
190,"[509, 6]",6054,0,0,0
191,"[509, 7]",8213,158,64,0
192,"[529, 0]",3672,158,64,-1
193,"[626, 0]",1009,41,18,0
194,"[626, 1]",1007,158,64,0
195,"[633, 0]",19,158,64,-1
196,"[650, 0]",5921,158,64,-1
197,"[650, 1]",5919,158,64,0
198,"[652, 77]",5757,0,0,-1
199,"[652, 85]",5902,158,64,-1
200,"[758, 0]",748,0,0,0
201,"[758, 1]",2249,158,64,0
202,"[782, 0]",687,158,64,0
203,"[819, 0]",16,41,18,26
204,"[819, 1]",14,2,1,0
205,"[819, 2]",13,0,0,0
206,"[819, 3]",12,0,0,0
207,"[819, 4]",56,41,18,0
208,"[819, 5]",52,0,0,0
209,"[819, 6]",241,41,18,0
210,"[943, 0]",5498,158,64,4
211,"[1018, 0]",2202,2,1,-1
212,"[1082, 0]",651,158,64,-1
213,"[1123, 57]",8017,2,1,-1
214,"[1182, 0]",6953,57,26,0
215,"[1190, 0]",13310,158,64,-1
216,"[1190, 1]",55696,158,64,-1
217,"[1321, 0]",23,158,64,-1
218,"[1321, 1]",14,0,0,1
219,"[1321, 2]",431,2,1,0
220,"[1321, 3]",424,2,1,1
221,"[1321, 4]",422,0,0,2
222,"[1321, 5]",418,0,0,-1
223,"[1321, 6]",415,0,0,1
224,"[1321, 7]",414,0,0,4
225,"[1321, 8]",413,0,0,3
226,"[1321, 9]",412,0,0,1
227,"[1321, 10]",410,0,0,-1
228,"[1321, 11]",409,0,0,3
229,"[1321, 12]",407,0,0,-1
230,"[1321, 13]",406,0,0,-1
231,"[1321, 14]",405,0,0,3
232,"[1321, 15]",393,2,1,-1
233,"[1321, 16]",374,0,0,1
234,"[1321, 17]",1121,2,1,0
235,"[1321, 18]",1120,156,64,0
236,"[1321, 19]",1116,0,0,0
237,"[1321, 20]",1114,0,0,0
238,"[1321, 21]",1113,0,0,0
239,"[1321, 22]",1106,0,0,0
240,"[1321, 23]",1098,0,0,0
241,"[1321, 24]",1094,64,29,0
242,"[1321, 25]",1093,0,0,0
243,"[1321, 26]",1092,0,0,0
244,"[1321, 27]",1080,0,0,0
245,"[1321, 28]",1079,0,0,0
246,"[1321, 29]",1075,0,0,0
247,"[1321, 30]",1074,0,0,0
248,"[1321, 31]",1070,0,0,0
249,"[1321, 32]",1068,0,0,0
250,"[1321, 33]",1067,0,0,0
251,"[1321, 34]",1064,0,0,0
252,"[1321, 35]",1062,0,0,0
253,"[1321, 36]",1061,0,0,0
254,"[1321, 37]",1060,0,0,0
255,"[1321, 38]",1058,0,0,0
256,"[1321, 39]",1057,0,0,0
257,"[1321, 40]",1056,0,0,0
258,"[1321, 41]",1055,0,0,0
259,"[1321, 42]",1047,0,0,0
260,"[1321, 43]",1034,156,64,0
261,"[1321, 44]",1033,2,1,0
262,"[1321, 45]",1031,156,64,0
263,"[1321, 46]",1030,156,64,0
264,"[1321, 47]",1017,0,0,1
265,"[1321, 48]",1005,77,32,0
266,"[1321, 49]",1004,0,0,0
267,"[1321, 50]",1003,0,0,0
268,"[1321, 51]",993,2,1,0
269,"[1321, 52]",987,158,64,5
270,"[1321, 53]",985,0,0,-1
271,"[1321, 54]",981,0,0,-1
272,"[1321, 55]",979,0,0,1
273,"[1321, 56]",961,2,1,0
274,"[1321, 57]",957,0,0,0
275,"[1321, 58]",956,0,0,0
276,"[1321, 59]",954,0,0,0
277,"[1321, 60]",953,0,0,0
278,"[1321, 61]",952,0,0,0
279,"[1321, 62]",950,0,0,0
280,"[1321, 63]",948,0,0,0
281,"[1321, 64]",946,53,24,4
282,"[1321, 65]",944,0,0,1
283,"[1321, 66]",943,0,0,-1
284,"[1321, 67]",942,158,64,1
285,"[1321, 68]",941,0,0,1
286,"[1321, 69]",940,0,0,-1
287,"[1321, 70]",938,0,0,1
288,"[1321, 71]",933,158,64,3
289,"[1321, 72]",931,0,0,-1
290,"[1321, 73]",929,0,0,-1
291,"[1321, 74]",928,0,0,-1
292,"[1321, 75]",926,158,64,1
293,"[1321, 76]",924,0,0,-1
294,"[1321, 77]",918,0,0,0
295,"[1321, 78]",917,0,0,0
296,"[1321, 79]",914,0,0,-1
297,"[1321, 80]",913,0,0,-1
298,"[1321, 81]",912,0,0,5
299,"[1321, 82]",906,0,0,-1
300,"[1321, 83]",903,158,64,0
301,"[1321, 84]",900,0,0,0
302,"[1321, 85]",898,0,0,0
303,"[1321, 86]",894,2,1,0
304,"[1321, 87]",887,158,64,0
305,"[1321, 88]",885,0,0,0
306,"[1321, 89]",880,158,64,1
307,"[1321, 90]",877,0,0,0
308,"[1321, 91]",870,158,64,4
309,"[1321, 92]",868,0,0,-1
310,"[1321, 93]",866,0,0,2
311,"[1321, 94]",862,0,0,-1
312,"[1321, 95]",856,0,0,0
313,"[1321, 96]",833,158,64,-1
314,"[1321, 97]",823,0,0,-1
315,"[1321, 98]",6045,156,64,-1
316,"[1321, 99]",6044,158,64,-1
317,"[1321, 100]",6043,0,0,-1
318,"[1321, 101]",5923,158,64,0
319,"[1321, 102]",5899,41,18,1
320,"[1321, 103]",5897,0,0,-1
321,"[1321, 104]",5896,0,0,1
322,"[1321, 105]",5892,0,0,1
323,"[1321, 106]",5889,2,1,3
324,"[1321, 107]",5850,37,18,0
325,"[1321, 108]",5800,57,26,3
326,"[1321, 109]",5699,2,1,0
327,"[1321, 110]",5697,0,0,0
328,"[1321, 111]",5695,0,0,0
329,"[1321, 112]",5693,0,0,0
330,"[1321, 113]",5687,158,64,0
331,"[1321, 114]",5661,0,0,-1
332,"[1321, 115]",5619,0,0,0
333,"[1321, 116]",5616,0,0,0
334,"[1321, 117]",5615,0,0,0
335,"[1321, 118]",5609,158,64,1
336,"[1321, 119]",5606,2,1,3
337,"[1321, 120]",5592,2,1,0
338,"[1321, 121]",5590,0,0,0
339,"[1321, 122]",5589,0,0,0
340,"[1321, 123]",5588,0,0,0
341,"[1321, 124]",5580,0,0,0
342,"[1321, 125]",5547,0,0,-1
343,"[1321, 126]",5522,158,64,-1
344,"[1321, 127]",5510,0,0,-1
345,"[1321, 128]",5485,0,0,0
346,"[1321, 129]",5481,158,64,2
347,"[1321, 130]",5477,158,64,0
348,"[1321, 131]",5468,0,0,1
349,"[1321, 132]",5465,158,64,0
350,"[1321, 133]",5451,41,18,0
351,"[1321, 134]",5449,2,1,0
352,"[1321, 135]",5448,0,0,0
353,"[1321, 136]",5445,0,0,0
354,"[1321, 137]",5444,0,0,0
355,"[1321, 138]",5443,0,0,0
356,"[1321, 139]",5441,0,0,0
357,"[1321, 140]",5438,158,64,0
358,"[1321, 141]",5437,0,0,0
359,"[1321, 142]",5433,0,0,0
360,"[1321, 143]",5432,158,64,0
361,"[1321, 144]",5428,0,0,0
362,"[1321, 145]",5423,0,0,0
363,"[1321, 146]",5419,0,0,0
364,"[1321, 147]",5415,158,64,0
365,"[1321, 148]",5345,158,64,0
366,"[1321, 149]",5343,41,18,0
367,"[1321, 150]",5342,0,0,0
368,"[1321, 151]",5341,0,0,0
369,"[1321, 152]",5340,0,0,0
370,"[1321, 153]",5339,0,0,0
371,"[1321, 154]",5338,0,0,0
372,"[1321, 155]",5333,0,0,0
373,"[1321, 156]",5325,158,64,-1
374,"[1321, 157]",5322,158,64,-1
375,"[1321, 158]",5231,41,18,0
376,"[1321, 159]",5230,158,64,0
377,"[1321, 160]",5229,0,0,0
378,"[1321, 161]",5228,0,0,0
379,"[1321, 162]",5227,0,0,0
380,"[1321, 163]",5223,0,0,0
381,"[1321, 164]",5218,0,0,0
382,"[1321, 165]",5212,0,0,0
383,"[1321, 166]",5208,158,64,5
384,"[1321, 167]",5171,0,0,-1
385,"[1321, 168]",5126,0,0,0
386,"[1321, 169]",5124,2,1,0
387,"[1321, 170]",5122,0,0,0
388,"[1321, 171]",5119,0,0,0
389,"[1321, 172]",5118,0,0,0
390,"[1321, 173]",5117,0,0,0
391,"[1321, 174]",5116,0,0,0
392,"[1321, 175]",5115,0,0,0
393,"[1321, 176]",5114,0,0,0
394,"[1321, 177]",5111,0,0,0
395,"[1321, 178]",5110,0,0,0
396,"[1321, 179]",5069,158,64,0
397,"[1321, 180]",5068,0,0,0
398,"[1321, 181]",5067,0,0,0
399,"[1321, 182]",5066,0,0,0
400,"[1321, 183]",5065,0,0,0
401,"[1321, 184]",5064,0,0,0
402,"[1321, 185]",5059,0,0,0
403,"[1321, 186]",5058,0,0,0
404,"[1321, 187]",5057,0,0,0
405,"[1321, 188]",5056,0,0,0
406,"[1321, 189]",5048,64,29,0
407,"[1321, 190]",5047,0,0,0
408,"[1321, 191]",5046,41,18,0
409,"[1321, 192]",5044,2,1,0
410,"[1321, 193]",5042,0,0,0
411,"[1321, 194]",5038,0,0,0
412,"[1321, 195]",5003,57,26,0
413,"[1321, 196]",5002,41,18,0
414,"[1321, 197]",5001,0,0,0
415,"[1321, 198]",5000,0,0,0
416,"[1321, 199]",4996,2,1,5
417,"[1321, 200]",4991,0,0,-1
418,"[1321, 201]",4989,0,0,-1
419,"[1321, 202]",4987,0,0,5
420,"[1321, 203]",4985,0,0,-1
421,"[1321, 204]",4984,0,0,4
422,"[1321, 205]",4976,0,0,5
423,"[1321, 206]",4970,0,0,0
424,"[1321, 207]",4914,0,0,-1
425,"[1321, 208]",4911,0,0,-1
426,"[1321, 209]",4910,0,0,1
427,"[1321, 210]",4904,0,0,0
428,"[1321, 211]",4903,0,0,0
429,"[1321, 212]",4868,0,0,0
430,"[1321, 213]",4864,0,0,0
431,"[1321, 214]",4861,0,0,0
432,"[1321, 215]",4859,0,0,0
433,"[1321, 216]",4858,0,0,0
434,"[1321, 217]",4857,0,0,0
435,"[1321, 218]",4856,0,0,0
436,"[1321, 219]",4855,0,0,0
437,"[1321, 220]",4850,0,0,0
438,"[1321, 221]",4847,0,0,0
439,"[1321, 222]",4846,0,0,0
440,"[1321, 223]",4844,0,0,0
441,"[1321, 224]",4843,0,0,0
442,"[1321, 225]",4842,0,0,0
443,"[1321, 226]",4839,158,64,0
444,"[1321, 227]",4836,0,0,0
445,"[1321, 228]",4833,2,1,0
446,"[1321, 229]",4832,158,64,0
447,"[1321, 230]",4829,0,0,0
448,"[1321, 231]",4824,158,64,0
449,"[1321, 232]",4823,0,0,0
450,"[1321, 233]",4821,0,0,0
451,"[1321, 234]",4815,0,0,-1
452,"[1321, 235]",4814,0,0,-1
453,"[1321, 236]",4813,158,64,3
454,"[1321, 237]",4809,158,64,14
455,"[1321, 238]",4807,158,64,3
456,"[1321, 239]",4806,0,0,3
457,"[1321, 240]",4798,41,18,0
458,"[1321, 241]",4796,2,1,0
459,"[1321, 242]",4792,158,64,-1
460,"[1321, 243]",4789,0,0,4
461,"[1321, 244]",4787,2,1,-1
462,"[1321, 245]",4784,158,64,0
463,"[1321, 246]",4783,158,64,0
464,"[1321, 247]",4781,0,0,0
465,"[1321, 248]",4775,0,0,0
466,"[1321, 249]",4766,0,0,0
