# LF noise: mean = 0.028096878554173674 +- 0.0034713745718688276
,Mode,Design,Radius[cm],Thickness[cm],NPanels,Phi[deg],Theta[deg],Length[cm],Height[cm],ZPosition[cm],Volume[cm3],Ge-77[nevents],Ge-77_err[nevents],Ge77-Eff,Ge77-Eff_err,Ge77-Rate[nucleus/(kg yr)],Ge77-Rate_err[nucleus/(kg yr)],Ge77-Rate_err_stat[nucleus/(kg yr)],nprimaries,total_neutrons
157,0,4.0,101.0,9.0,309.0,66.75236448126095,37.0,136.0,300.0,42.0,114149038.88,11,3.3166247903554,0.00010012014417300761,3.0188870432482144e-05,0.04937157159483326,0.014920122481690378,0.014519640833483725,50000,117034
158,0,4.0,151.0,20.0,198.0,104.17414456924057,19.0,43.0,300.0,42.0,54758532.43,39,6.244997998398398,0.0003471665865513005,5.560079342385722e-05,0.17157314853197136,0.027695656258465085,0.02742533306311315,50000,119402
159,0,4.0,226.0,5.0,359.0,57.455377784706506,26.0,97.0,300.0,42.0,53910885.26,44,6.6332495807108,0.0004074753199607342,6.144172997181558e-05,0.20241371493732857,0.030793270816334765,0.03045316632685685,50000,114185
160,0,4.0,172.0,14.0,46.0,448.40175271107904,0.0,112.0,300.0,42.0,24681623.1,48,6.928203230275509,0.0004256375696094775,6.144856458345793e-05,0.2105040692564778,0.030685470196714814,0.03104501403025339,50000,119778
161,0,4.0,222.0,9.0,249.0,82.83727158517927,39.0,27.0,300.0,42.0,21169593.46,41,6.4031242374328485,0.0003677163023883622,5.743819582069682e-05,0.1822044675142868,0.028697243716049262,0.028441434408771338,50000,118201
162,0,4.0,194.0,18.0,164.0,125.77122332140023,3.0,124.0,300.0,42.0,114897446.65,39,6.244997998398398,0.000356428042661695,5.708433494595323e-05,0.1760283303060186,0.028414938549183873,0.027962239297496933,50000,116380
163,0,4.0,169.0,6.0,214.0,96.38542347995157,25.0,21.0,300.0,42.0,9243735.3,52,7.211102550927978,0.00044830677977791573,6.218289850067425e-05,0.221893782847025,0.031101964319324292,0.030120182772696326,50000,123099
164,0,4.0,207.0,13.0,344.0,59.960699490435,33.0,64.0,300.0,42.0,89815780.2,41,6.4031242374328485,0.00038434857603539756,6.003669718075848e-05,0.19027414800735248,0.029968446499465763,0.028755746603774623,50000,113188
165,0,4.0,146.0,8.0,181.0,113.95845649010849,42.0,128.0,300.0,42.0,56795296.18,34,5.830951894845301,0.00032341218883466977,5.5473701063254686e-05,0.15923594291951632,0.027501433060149606,0.027556554911186786,50000,112159
166,0,4.0,233.0,2.0,192.0,107.42958658702936,41.0,63.0,300.0,42.0,7951577.82,59,7.681145747868608,0.0005209713024282561,6.784235157258407e-05,0.2585114935641535,0.03406580170076543,0.03318795505933053,50000,119886
167,0,4.0,141.0,2.0,240.0,85.94366926962348,39.0,93.0,300.0,42.0,13648969.71,40,6.324555320336759,0.0003571460459468388,5.647983119918518e-05,0.1763638808500745,0.02811663376428259,0.027913988458618474,50000,119137
168,0,4.0,190.0,2.0,238.0,86.66588497777158,11.0,43.0,300.0,42.0,6603646.69,54,7.3484692283495345,0.000462792351927873,6.299263336852631e-05,0.2294440207909898,0.03157188293997178,0.03169051977133092,50000,123627
169,0,4.0,208.0,6.0,179.0,115.2317353335734,16.0,27.0,300.0,42.0,10425868.53,49,7.0,0.0004268552960546375,6.099234129381099e-05,0.21134474943321763,0.0304981454596343,0.02982046430348528,50000,121787
170,0,4.0,191.0,19.0,300.0,68.75493541569878,30.0,114.0,300.0,42.0,200204680.97,33,5.744562646538029,0.0003221240665723071,5.60836331981105e-05,0.15896171896861147,0.02786133063505804,0.02754578263574726,50000,109048
171,0,4.0,157.0,15.0,252.0,81.8511135901176,29.0,10.0,300.0,42.0,14128226.31,37,6.082762530298219,0.0003225778328000628,5.304002173799154e-05,0.1595947142606209,0.02643827641303175,0.026164727038457392,50000,121781
172,0,4.0,250.0,4.0,210.0,98.22133630814112,38.0,111.0,300.0,42.0,29593463.93,51,7.14142842854285,0.0004693669068720837,6.573993582570159e-05,0.23418520200065598,0.033138819692513734,0.03237001907634745,50000,114395
173,0,4.0,211.0,2.0,327.0,63.07792239972366,37.0,121.0,300.0,42.0,24310323.67,42,6.48074069840786,0.0003975465697410268,6.135495956876263e-05,0.19664010746002136,0.030606482906364918,0.030323492076971884,50000,112195
174,0,4.0,115.0,13.0,133.0,155.08632048653863,35.0,108.0,300.0,42.0,57357868.2,33,5.744562646538029,0.0002993849001143106,5.212402246151668e-05,0.14760895414560518,0.02587124789495517,0.025717217877519395,50000,117435
175,0,4.0,107.0,4.0,231.0,89.29212391649193,18.0,34.0,300.0,42.0,9734460.5,47,6.855654600401044,0.00039725135868416825,5.795657429230131e-05,0.19644381880202033,0.028932758798187172,0.02866335714720224,50000,125677
176,0,4.0,185.0,18.0,46.0,448.40175271107904,44.0,12.0,300.0,42.0,7641428.1,38,6.164414002968976,0.00033288948069241014,5.4010792205850886e-05,0.16479579351243395,0.026943815220052427,0.027347967686789147,50000,121125
177,0,4.0,210.0,11.0,155.0,133.0740685465138,45.0,82.0,300.0,42.0,45318647.59,43,6.557438524302,0.0004110702165288466,6.27005035099569e-05,0.20331539176648794,0.03128179622524493,0.031061130199167175,50000,111095
178,0,4.0,218.0,17.0,95.0,217.12084868115406,21.0,73.0,300.0,42.0,41267311.45,32,5.656854249492381,0.00029712715185054505,5.253295873248199e-05,0.1474605094987171,0.026240674461693807,0.026428992580222913,50000,113991
179,0,4.0,224.0,1.0,217.0,95.05290610465269,13.0,118.0,300.0,42.0,7999886.26,50,7.0710678118654755,0.00043525950171492244,6.156838378724201e-05,0.21586351382863758,0.03084343978499076,0.030475833758839044,50000,121671
180,0,4.0,145.0,17.0,334.0,61.75593001410071,2.0,24.0,300.0,42.0,43684830.56,28,5.291502622129181,0.0002440321076530212,4.612336024379701e-05,0.1205407817843803,0.02291229354543288,0.023070466350447908,50000,122017
181,0,4.0,118.0,15.0,112.0,184.1650055777646,16.0,100.0,300.0,42.0,52067148.97,28,5.291502622129181,0.0002477021205070816,4.6817097990612866e-05,0.12237107770055186,0.023260234758474854,0.023156699480613285,50000,120192
182,0,4.0,208.0,11.0,207.0,99.64483393579535,24.0,6.0,300.0,42.0,7413426.36,41,6.4031242374328485,0.00035857026665383975,5.600930638102543e-05,0.17754214801249915,0.02796280535389991,0.02846355615008814,50000,121305
183,0,4.0,140.0,5.0,324.0,63.66197723675813,26.0,15.0,300.0,42.0,7950519.86,35,5.916079783099616,0.0002988081822217669,5.0515346819010014e-05,0.14789187632713058,0.025179471656135915,0.02516450695891837,50000,124314
184,0,4.0,230.0,4.0,85.0,242.6644779377604,3.0,113.0,300.0,42.0,12902168.38,55,7.416198487095663,0.00047782874617737,6.444580650455128e-05,0.23729189294753744,0.03236025229500981,0.031830975656532534,50000,121752
185,0,4.0,98.0,5.0,286.0,72.12056162485887,35.0,9.0,300.0,42.0,4194291.56,69,8.306623862918075,0.0005792964486609017,6.975929404268653e-05,0.28664458725644304,0.03499914848937867,0.03414046952260373,50000,126445
186,0,4.0,121.0,16.0,107.0,192.77084695990314,41.0,67.0,300.0,42.0,36298065.68,35,5.916079783099616,0.00031415210347272713,5.310973767923978e-05,0.15508381102945543,0.026404119480885543,0.027011262820588494,50000,118549
187,0,4.0,229.0,18.0,226.0,91.26761338367096,12.0,62.0,300.0,42.0,82564755.34,35,5.916079783099616,0.0003225182222795588,5.452431997453877e-05,0.160209755600848,0.027276979102137142,0.026991222724030192,50000,114756
188,0,4.0,230.0,12.0,115.0,179.36070108443164,4.0,23.0,300.0,42.0,13937621.57,52,7.211102550927978,0.00046116870792944117,6.396733796297501e-05,0.22867609984835183,0.032052817121605064,0.031053955561069477,50000,119448
189,0,4.0,159.0,14.0,183.0,112.71300887819474,30.0,51.0,300.0,42.0,41831292.34,27,5.196152422706632,0.00024160857620960887,4.650320894032303e-05,0.11939035110792594,0.02310537077520867,0.022609860699316055,50000,118793
190,0,4.0,238.0,9.0,323.0,63.8590731415159,42.0,68.0,300.0,42.0,62752777.67,38,6.164414002968976,0.00035623886753538954,5.7799867883475833e-05,0.17748535534782878,0.02901888076046249,0.02860434292902459,50000,112465
191,0,4.0,244.0,8.0,340.0,60.6661194844401,14.0,127.0,300.0,42.0,106824059.2,44,6.6332495807108,0.00040002545616539233,6.031816735974239e-05,0.1995821427409772,0.030362422363023656,0.029958613781286295,50000,115805
192,0,4.0,248.0,15.0,145.0,142.25159051523886,41.0,19.0,300.0,42.0,18916524.67,43,6.557438524302,0.00038826886264311774,5.922194012854292e-05,0.19357852856284102,0.029783426113730152,0.029613486590485627,50000,116683
193,0,4.0,110.0,5.0,26.0,793.3261778734476,15.0,100.0,300.0,42.0,4315475.63,55,7.416198487095663,0.0004693393408768966,6.330055330665743e-05,0.23220912375437905,0.031666949065345805,0.031157372043782938,50000,124417
194,0,4.0,180.0,5.0,269.0,76.67836663460832,5.0,140.0,300.0,42.0,57565210.09,37,6.082762530298219,0.0003277671967046109,5.3893425288019476e-05,0.16223240121011243,0.026875299046311307,0.026173022068341305,50000,119801
195,0,4.0,182.0,4.0,36.0,572.9577951308232,6.0,20.0,300.0,42.0,1733492.32,57,7.54983443527075,0.0004829239775991053,6.398028664731604e-05,0.2391327689428019,0.032046879616959435,0.03196931293397068,50000,125208
196,0,4.0,171.0,12.0,264.0,78.13060842693044,30.0,136.0,300.0,42.0,131779411.11,29,5.385164807134504,0.00027992818394177493,5.198863379695247e-05,0.13802539878953313,0.025785063555632006,0.02572361426070169,50000,110366
197,0,4.0,213.0,1.0,136.0,151.6652987111003,29.0,83.0,300.0,42.0,3674144.75,61,7.810249675906654,0.0005237535095778203,6.707732431508264e-05,0.25993528162401436,0.033700656938141844,0.03255542329770476,50000,123271
198,0,4.0,130.0,2.0,123.0,167.69496442853364,45.0,88.0,300.0,42.0,6713356.44,53,7.280109889280518,0.00046298318410133214,6.361035141724979e-05,0.22881720528073324,0.03177492405811703,0.03206007700617731,50000,121670
199,0,4.0,112.0,5.0,39.0,528.8841185822982,43.0,30.0,300.0,42.0,2185052.62,47,6.855654600401044,0.00039616645734467324,5.779826239813926e-05,0.19610988724834585,0.028883567481690072,0.028102544114930336,50000,125891
200,0,4.0,171.0,19.0,279.0,73.93003808139655,19.0,7.0,300.0,42.0,15441736.8,31,5.5677643628300215,0.00027532550579959853,4.945672756851629e-05,0.13603913405553367,0.024590379821587814,0.02422970303058502,50000,119700
201,0,4.0,206.0,10.0,8.0,2578.3100780887044,24.0,18.0,300.0,42.0,3363482.94,51,7.14142842854285,0.00043398715057652216,6.07835417141241e-05,0.21461739381426032,0.030369286098640837,0.030334071990980562,50000,124825
202,0,4.0,193.0,8.0,60.0,343.77467707849394,5.0,149.0,300.0,42.0,23486775.76,45,6.708203932499369,0.00040244687701223436,6.0005309120140894e-05,0.1990844721512953,0.029954281507882864,0.028761556374021457,50000,118733
203,0,4.0,241.0,4.0,75.0,275.0197416627951,21.0,96.0,300.0,42.0,10148592.79,55,7.416198487095663,0.0004869626809509053,6.567802003869307e-05,0.2425553064406731,0.0330782027974615,0.032660157477122274,50000,119110
204,0,4.0,215.0,19.0,28.0,736.6600223110584,36.0,138.0,300.0,42.0,28561599.8,46,6.782329983125268,0.00044280584888769093,6.530261394667547e-05,0.21987118141314713,0.03272747275424724,0.03262478636289952,50000,109897
205,0,4.0,188.0,12.0,148.0,139.36811232911916,36.0,126.0,300.0,42.0,70148728.95,39,6.244997998398398,0.00038170180280697636,6.113286891169227e-05,0.18836997913672424,0.030407510237777647,0.030059975516005637,50000,108755
206,0,4.0,243.0,7.0,220.0,93.75673011231653,10.0,146.0,300.0,42.0,70200893.57,51,7.14142842854285,0.00046418494584508967,6.501397750094016e-05,0.23153978481672782,0.03276439414534622,0.032216029100386255,50000,115702
207,0,4.0,192.0,20.0,128.0,161.14437988054402,11.0,91.0,300.0,42.0,75535829.61,36,6.0,0.0003341036278085586,5.5693239294099195e-05,0.16501005493452758,0.027707010710537782,0.02720057440970629,50000,114601
208,0,4.0,236.0,1.0,302.0,68.29960471758157,39.0,2.0,300.0,42.0,534120.24,77,8.774964387392123,0.0006383313851791059,7.276782650801527e-05,0.31577561965373807,0.036556992234277094,0.03679404631558631,50000,128088
209,0,4.0,182.0,7.0,20.0,1031.3240312354817,41.0,31.0,300.0,42.0,2873091.64,56,7.483314773547883,0.00047863656954332944,6.39758070868838e-05,0.23699685096656023,0.032036517603652455,0.03163814689744773,50000,124120
210,0,4.0,164.0,12.0,248.0,83.17129284157112,2.0,132.0,300.0,42.0,120185135.38,35,5.916079783099616,0.00031137681933027293,5.2640482335718327e-05,0.15391016310792455,0.02620426873870484,0.025827395082378773,50000,119453
211,0,4.0,227.0,20.0,166.0,124.25590737776889,22.0,32.0,300.0,42.0,39538617.05,39,6.244997998398398,0.00035986159169550173,5.763433969813438e-05,0.178370224994031,0.02879303627515083,0.028767251160477746,50000,114852
212,0,4.0,143.0,8.0,137.0,150.55825273510683,14.0,94.0,300.0,42.0,32053303.27,39,6.244997998398398,0.0003425289173451374,5.4857915957702616e-05,0.16929465643889663,0.027327799510745265,0.027318588201757237,50000,121009
213,0,4.0,142.0,6.0,153.0,134.81359885431135,32.0,44.0,300.0,42.0,12943361.35,43,6.557438524302,0.0003758347026535678,5.732502416723368e-05,0.1857937966661565,0.028585481941182572,0.028154484006287325,50000,121572
214,0,4.0,170.0,9.0,271.0,76.11247462992485,25.0,60.0,300.0,42.0,45713875.86,40,6.324555320336759,0.0003586060980966981,5.671076832021629e-05,0.17716541318433132,0.02824443844426462,0.027911553092574506,50000,118598
215,0,4.0,126.0,2.0,356.0,57.9395523166001,9.0,103.0,300.0,42.0,22206687.42,38,6.164414002968976,0.00032575244528644786,5.2852630945479926e-05,0.16121674842258193,0.02635855939795034,0.02618616551417107,50000,123814
216,0,4.0,148.0,10.0,52.0,396.6630889367238,14.0,115.0,300.0,42.0,19508534.38,30,5.477225575051661,0.0002657760216873234,4.853028858233229e-05,0.1313216479552208,0.02412507056439759,0.023651265385672506,50000,120000
217,0,4.0,104.0,3.0,200.0,103.13240312354819,40.0,60.0,300.0,42.0,11015808.57,28,5.291502622129181,0.00024312731188024243,4.595232826910649e-05,0.12011355212276527,0.022831076901884354,0.02286228348331997,50000,122451
218,0,4.0,216.0,19.0,190.0,108.56042434057703,44.0,55.0,300.0,42.0,66157789.26,38,6.164414002968976,0.0003597190404967909,5.836462856002953e-05,0.17812045339443142,0.02912273671222706,0.028829601535225693,50000,112064
219,0,4.0,129.0,5.0,229.0,90.07196779349185,6.0,107.0,300.0,42.0,37318604.38,37,6.082762530298219,0.000319251742941948,5.249304047667537e-05,0.1578680066067164,0.026152189681137725,0.02614771092902781,50000,123113
220,0,4.0,201.0,6.0,88.0,234.39182528079132,16.0,113.0,300.0,42.0,19514569.24,44,6.6332495807108,0.00039759994216728115,5.99523615582659e-05,0.19681529076255277,0.02994142385893436,0.029956098270187602,50000,117433
221,0,4.0,114.0,17.0,289.0,71.3719052758119,26.0,26.0,300.0,42.0,40154437.63,25,5.0,0.00021752560276344526,4.350985203418421e-05,0.10754108731684653,0.021619718579593935,0.022111693364457664,50000,122113
222,0,4.0,125.0,19.0,176.0,117.19591264039566,16.0,129.0,300.0,42.0,131888274.48,31,5.5677643628300215,0.0002798869617818868,5.027621665637394e-05,0.13812661141603158,0.024967760378820193,0.025074572459630143,50000,117891
223,0,4.0,254.0,16.0,50.0,412.52961249419275,2.0,102.0,300.0,42.0,31808707.34,46,6.782329983125268,0.0004153048879579639,6.124607901922163e-05,0.2074716285902256,0.03088146156712506,0.030779667684377558,50000,116465
224,0,4.0,121.0,7.0,236.0,87.40034163012557,44.0,92.0,300.0,42.0,46315805.96,31,5.5677643628300215,0.00028004878269117844,5.030528868576375e-05,0.13815473666460826,0.024972844957593915,0.024985648902941353,50000,117867
225,0,4.0,204.0,7.0,86.0,239.84279796174,12.0,58.0,300.0,42.0,12432935.85,44,6.6332495807108,0.00038854498732813505,5.858673925537876e-05,0.19214553559502576,0.029230888458754965,0.029592823260263294,50000,120287
226,0,4.0,159.0,7.0,146.0,141.27726455280575,37.0,88.0,300.0,42.0,28192776.18,39,6.244997998398398,0.00035830439336310017,5.7384898878303636e-05,0.17693138273206127,0.028560735715220702,0.02802310783234793,50000,115786
227,0,4.0,134.0,14.0,327.0,63.07792239972366,39.0,44.0,300.0,42.0,62356376.47,40,6.324555320336759,0.00035499387635563287,5.613942215810594e-05,0.17513639576597312,0.0279209111044487,0.02775879294262203,50000,119972
228,0,4.0,179.0,12.0,33.0,625.0448674154435,26.0,68.0,300.0,42.0,10829002.6,31,5.5677643628300215,0.0002777578668195828,4.989371330298842e-05,0.13724996077717694,0.02480927660830495,0.0245547848497312,50000,118644
229,0,4.0,176.0,16.0,141.0,146.28709662914636,44.0,35.0,300.0,42.0,27393973.49,33,5.744562646538029,0.00029917590636700727,5.208763043293572e-05,0.1477435695664219,0.025894845054629814,0.025929878913487643,50000,117328
230,0,4.0,165.0,20.0,352.0,58.59795632019783,19.0,116.0,300.0,42.0,249292840.34,34,5.830951894845301,0.00031737438041986763,5.443789374317851e-05,0.15644073931054744,0.027018606188816116,0.026611816828951917,50000,114163
231,0,4.0,158.0,15.0,168.0,122.7766703851764,0.0,10.0,300.0,42.0,10380741.8,31,5.5677643628300215,0.00027010307481855174,4.8518495501468244e-05,0.13345477180782656,0.024123172941849798,0.024123932040891048,50000,122018
232,0,4.0,185.0,13.0,244.0,84.53475665864607,45.0,56.0,300.0,42.0,56491837.96,34,5.830951894845301,0.0003160233113666149,5.420611393966961e-05,0.15608526364376069,0.026957203614760932,0.02675573034452504,50000,114423
233,0,4.0,100.0,14.0,257.0,80.25867947357835,7.0,35.0,300.0,42.0,38922187.87,40,6.324555320336759,0.00034121249861382425,5.3959636582853945e-05,0.16874102484629114,0.026901175637426375,0.02638359218201734,50000,124519
234,0,4.0,139.0,14.0,252.0,81.8511135901176,20.0,70.0,300.0,42.0,76147163.19,35,5.916079783099616,0.0003106058589139444,5.251012571804928e-05,0.1533939402922774,0.026116365588692916,0.026299708272849442,50000,119855
235,0,4.0,99.0,7.0,256.0,80.57218994027201,9.0,66.0,300.0,42.0,35975785.09,41,6.4031242374328485,0.00034827814682047536,5.440137930451304e-05,0.1722402631551453,0.027127626356437874,0.02693355063299057,50000,125039
236,0,4.0,108.0,13.0,194.0,106.3220650758229,10.0,110.0,300.0,42.0,84421897.51,48,6.928203230275509,0.00041982629686967017,6.060942508829524e-05,0.20738066825189908,0.030230079582934177,0.02981417191254327,50000,121582
237,0,4.0,164.0,10.0,175.0,117.86560356976933,20.0,130.0,300.0,42.0,70152297.18,38,6.164414002968976,0.0003500819928878079,5.68007382466259e-05,0.17297132139682464,0.028280715947339836,0.028231677301342586,50000,115400
238,0,4.0,222.0,3.0,317.0,65.06776222305879,15.0,120.0,300.0,42.0,35190258.77,48,6.928203230275509,0.0004317439758223374,6.233032618153672e-05,0.21436987882298963,0.03124910735631314,0.030508944762814585,50000,117618
239,0,4.0,209.0,8.0,100.0,206.26480624709637,28.0,137.0,300.0,42.0,35246951.3,52,7.211102550927978,0.0004973506513380646,6.898727500902404e-05,0.246297657162954,0.03452334275511066,0.034164928773314486,50000,110902
240,0,4.0,175.0,12.0,218.0,94.61688359958548,14.0,82.0,300.0,42.0,66990200.48,36,6.0,0.0003236973429843097,5.395828812171642e-05,0.16002637983880674,0.026870071034775893,0.026539380216191108,50000,118170
241,0,4.0,197.0,16.0,329.0,62.69446998391986,13.0,139.0,300.0,42.0,224069789.35,40,6.324555320336759,0.00037599285613573345,5.946086574614666e-05,0.18580732276432438,0.02962240687310631,0.028602618210469385,50000,113082
242,0,4.0,116.0,10.0,285.0,72.37361622705136,18.0,138.0,300.0,42.0,118987518.5,27,5.196152422706632,0.00024042742653606413,4.6275841798244975e-05,0.11872870938147292,0.022977310293225646,0.023070140980727634,50000,119455
243,0,4.0,160.0,4.0,186.0,110.89505712209483,14.0,137.0,300.0,42.0,31254370.21,36,6.0,0.0003215778754421696,5.360492957515585e-05,0.15886750878378753,0.026675455703619677,0.026529005470943463,50000,119032
244,0,4.0,255.0,12.0,262.0,78.72702528515129,36.0,99.0,300.0,42.0,98751863.97,41,6.4031242374328485,0.0003797773208099446,5.932251433610885e-05,0.18988996591918506,0.02990792652571086,0.029213343502106574,50000,113417
245,0,4.0,189.0,8.0,273.0,75.5548740831855,38.0,79.0,300.0,42.0,53711553.11,46,6.782329983125268,0.0004302402798432429,6.344911325609719e-05,0.21258431186444807,0.03164261855734994,0.03131746421231072,50000,113664
246,0,4.0,110.0,4.0,42.0,491.1066815407056,21.0,1.0,300.0,42.0,377025.11,80,8.94427190999916,0.0006621091486931621,7.405055585849145e-05,0.3274956150883028,0.03721855971654927,0.03627497668007283,50000,128316
247,0,4.0,106.0,20.0,83.0,248.51181475553778,13.0,55.0,300.0,42.0,29385037.0,34,5.830951894845301,0.0002967125989405615,5.089333957999365e-05,0.14652826511584618,0.025306404681714665,0.025017817832008037,50000,121886
248,0,4.0,189.0,2.0,315.0,65.48089087209408,7.0,13.0,300.0,42.0,2915433.77,53,7.280109889280518,0.000446500029485851,6.134518658257901e-05,0.22141604592527903,0.030746942916475527,0.03007338475964412,50000,125737
249,0,4.0,161.0,15.0,202.0,102.11129022133483,40.0,141.0,300.0,42.0,131088419.22,41,6.4031242374328485,0.0004049062790100535,6.32485377830948e-05,0.1992778120977868,0.031386800757498765,0.03120698286179441,50000,108074
250,0,4.0,186.0,10.0,129.0,159.89519864116,29.0,33.0,300.0,42.0,15184748.47,49,7.0,0.00043580347931267566,6.227120447214156e-05,0.21556265283594586,0.031106933231612063,0.0310835012331337,50000,119404
251,0,4.0,163.0,12.0,77.0,267.8763717494758,38.0,91.0,300.0,42.0,27534270.6,25,5.0,0.0002328028532317692,4.656599004780645e-05,0.11494839812613424,0.023109022072204208,0.02311248870128846,50000,114244
252,0,4.0,128.0,20.0,267.0,77.25273642213347,28.0,128.0,300.0,42.0,207808537.82,23,4.795831523312719,0.00021346698222655345,4.451569327430286e-05,0.105327506315159,0.022067204561842052,0.021649381642364404,50000,114705
253,0,4.0,98.0,11.0,167.0,123.51186002820143,22.0,66.0,300.0,42.0,37193755.77,29,5.385164807134504,0.0002502264981233013,4.647170732523113e-05,0.12373840387628535,0.023115743654395955,0.023174667868591882,50000,123109
254,0,4.0,153.0,13.0,334.0,61.75593001410071,24.0,29.0,300.0,42.0,40026212.91,30,5.477225575051661,0.0002631925253322806,4.8058484099199203e-05,0.1301922303568749,0.023917560114407658,0.024009698912049557,50000,121041
255,0,4.0,199.0,1.0,97.0,212.64413015164573,6.0,51.0,300.0,42.0,1735427.41,69,8.306623862918075,0.0005814737409829434,7.002156133094714e-05,0.28836412181970816,0.03520915874856808,0.03475565350802237,50000,125691
256,0,4.0,102.0,3.0,242.0,85.23339101119683,17.0,139.0,300.0,42.0,30482016.35,38,6.164414002968976,0.0003325893833967879,5.3962093799607475e-05,0.1642628292861433,0.026856663116990545,0.026918961611774483,50000,121518
257,0,4.0,113.0,13.0,247.0,83.50801872352079,33.0,84.0,300.0,42.0,82213974.05,33,5.744562646538029,0.00029531522663206407,5.14153726102601e-05,0.1457693814180407,0.025548784014723724,0.024924550450860408,50000,118917
258,0,4.0,226.0,9.0,158.0,130.54734572601038,39.0,50.0,300.0,42.0,24452900.18,39,6.244997998398398,0.00035800508550813773,5.7336954100871864e-05,0.1773863924790625,0.028634196805721903,0.028438830418553093,50000,115489
259,0,4.0,111.0,17.0,292.0,70.63863227640287,42.0,123.0,300.0,42.0,184921643.04,14,3.7416573867739413,0.0001297605917082982,3.46822268654246e-05,0.0639685140914239,0.017146054112667897,0.01705768626537848,50000,114963
260,0,4.0,179.0,1.0,224.0,92.0825027888823,17.0,93.0,300.0,42.0,6453175.2,53,7.280109889280518,0.000459355688643514,6.311184684605124e-05,0.22735408170078977,0.031571702955692775,0.031137390829423888,50000,122453
261,0,4.0,119.0,9.0,162.0,127.32395447351627,22.0,24.0,300.0,42.0,11424093.37,38,6.164414002968976,0.0003256491558831091,5.283586973498655e-05,0.16091393172905077,0.026309042115000313,0.026466166192285905,50000,124047
262,0,4.0,132.0,11.0,105.0,196.44267261628224,40.0,38.0,300.0,42.0,14580333.42,34,5.830951894845301,0.0002974263869692251,5.101578957830786e-05,0.1470785153743723,0.025401449675162863,0.025472245411149314,50000,121430
263,0,4.0,155.0,13.0,275.0,75.00538408985322,11.0,11.0,300.0,42.0,14102876.09,32,5.656854249492381,0.0002775344533004918,4.906843115853757e-05,0.13712145708537893,0.024400597719679184,0.024452861281906033,50000,122586
264,0,4.0,235.0,2.0,65.0,317.33047114937904,13.0,34.0,300.0,42.0,2031840.47,60,7.745966692414834,0.000508457340429138,6.565824623716732e-05,0.2521052945963156,0.032949960310097386,0.03319543197900205,50000,125016
265,0,4.0,150.0,19.0,339.0,60.845075589113975,34.0,21.0,300.0,42.0,43987927.06,26,5.0990195135927845,0.00022936589152757684,4.498751059179355e-05,0.1132468045949217,0.022329285059851125,0.022223805044363387,50000,120599
266,0,4.0,236.0,20.0,188.0,109.71532247185978,33.0,86.0,300.0,42.0,105243496.65,37,6.082762530298219,0.0003568225434696653,5.867172969154372e-05,0.17798661041395533,0.029485565086383923,0.028799487442945255,50000,109197
267,0,4.0,220.0,5.0,11.0,1875.1346022463306,4.0,81.0,300.0,42.0,2926931.28,56,7.483314773547883,0.0004786038442144487,6.397143188818311e-05,0.2369930321938855,0.03203600127971075,0.031674363915618065,50000,124122
268,0,4.0,95.0,3.0,307.0,67.18723330524313,22.0,98.0,300.0,42.0,27258431.14,27,5.196152422706632,0.00023305999136814847,4.485764259862093e-05,0.11523280152718049,0.022300681424191997,0.022307719576931593,50000,123079
269,0,4.0,222.0,11.0,77.0,267.8763717494758,26.0,94.0,300.0,42.0,27637586.32,42,6.48074069840786,0.00039066496758410923,6.029268688178498e-05,0.1937799128376307,0.030161220908010666,0.029850838294860852,50000,113851
270,0,4.0,201.0,9.0,293.0,70.39754479423087,10.0,15.0,300.0,42.0,14360296.25,42,6.48074069840786,0.0003680465491254513,5.680126534245179e-05,0.18227213424166672,0.028369766718097066,0.02802548447073688,50000,121039
271,0,4.0,132.0,10.0,228.0,90.46702028381421,11.0,40.0,300.0,42.0,28626941.49,41,6.4031242374328485,0.0003538051310373394,5.526485219026227e-05,0.17507275691500462,0.027573813683469586,0.027341784655330915,50000,123016
272,0,4.0,172.0,14.0,62.0,332.68517136628446,5.0,37.0,300.0,42.0,12678023.1,44,6.6332495807108,0.00038681998804374583,5.8326585025056655e-05,0.19135965127063745,0.0291113113575966,0.02860466844760142,50000,120781
273,0,4.0,181.0,5.0,354.0,58.266894420083716,12.0,50.0,300.0,42.0,27636865.39,34,5.830951894845301,0.00029566245782462,5.071318852763609e-05,0.14636255262825368,0.025277781102767426,0.025243691480815122,50000,122024
274,0,4.0,174.0,3.0,260.0,79.33261778734476,32.0,73.0,300.0,42.0,17672537.74,46,6.782329983125268,0.0004142651296829971,6.109271144692183e-05,0.20481092427198822,0.030485348824940396,0.03012187944251658,50000,117978
275,0,4.0,138.0,3.0,150.0,137.50987083139756,5.0,54.0,300.0,42.0,7664748.02,46,6.782329983125268,0.0003890622753376807,5.7375260960883937e-05,0.19259670989766162,0.028666981139926034,0.02757358712785214,50000,125460
276,0,4.0,184.0,9.0,266.0,77.54316024326931,45.0,130.0,300.0,42.0,95472381.33,37,6.082762530298219,0.00036719827714538076,6.0378107219484386e-05,0.18122958046094084,0.030022892297419668,0.029922458832258535,50000,107243
