# [LF, 4, 207.0, 13.0, 344.0, 1.0465116279069768, 33.0, 64.0, 300.0, 42.0, 89815780.2] # mode design r d Npanels angle L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[0, 0]",1,2,1,0
1,"[1, 0]",1,2,1,0
2,"[2, 0]",1,41,18,0
3,"[3, 0]",1,158,64,0
4,"[4, 0]",1,0,0,0
5,"[4, 1]",2,2,1,0
6,"[5, 0]",1,158,64,0
7,"[6, 0]",1,0,0,0
8,"[6, 1]",2,2,1,0
9,"[7, 0]",1,2,1,0
10,"[8, 0]",1,41,18,0
11,"[9, 0]",1,0,0,0
12,"[9, 1]",2,0,0,0
13,"[9, 2]",26,57,26,1
14,"[10, 0]",1,0,0,0
15,"[10, 1]",2,0,0,0
16,"[10, 2]",71,158,64,0
17,"[11, 0]",1,2,1,0
18,"[12, 0]",1,158,64,0
19,"[13, 0]",1,2,1,0
20,"[14, 0]",1,2,1,0
21,"[15, 0]",1,2,1,0
22,"[16, 0]",1,41,18,0
23,"[17, 0]",1,2,1,0
24,"[18, 0]",1,41,18,0
25,"[19, 0]",1,41,18,0
26,"[20, 0]",1,2,1,0
27,"[21, 0]",1,0,0,0
28,"[21, 1]",3,158,64,0
29,"[21, 2]",2,59,28,0
30,"[22, 0]",1,61,28,0
31,"[23, 0]",1,0,0,0
32,"[23, 1]",2,2,1,4
33,"[24, 0]",1,2,1,0
34,"[25, 0]",1,2,1,0
35,"[26, 0]",1,0,0,0
36,"[26, 1]",3,41,18,0
37,"[26, 2]",2,0,0,0
38,"[26, 3]",21,0,0,0
39,"[26, 4]",39,2,1,0
40,"[27, 0]",1,2,1,0
41,"[28, 0]",1,0,0,0
42,"[28, 1]",2,158,64,0
43,"[29, 0]",1,57,26,0
44,"[30, 0]",1,2,1,0
45,"[31, 0]",1,2,1,0
46,"[32, 0]",1,0,0,0
47,"[32, 1]",2,0,0,-1
48,"[32, 2]",64,158,64,-1
49,"[33, 0]",1,2,1,0
50,"[34, 0]",1,2,1,0
51,"[35, 0]",1,2,1,0
52,"[36, 0]",1,75,32,0
53,"[37, 0]",1,0,0,0
54,"[37, 1]",2,0,0,0
55,"[37, 2]",16,158,64,0
56,"[38, 0]",1,57,26,0
57,"[39, 0]",1,41,18,0
58,"[40, 0]",1,158,64,0
59,"[41, 0]",1,0,0,0
60,"[41, 1]",2,0,0,0
61,"[41, 2]",15,2,1,-1
62,"[42, 0]",1,2,1,0
63,"[43, 0]",1,2,1,0
64,"[44, 0]",1,2,1,0
65,"[45, 0]",1,0,0,0
66,"[45, 1]",2,0,0,0
67,"[45, 2]",24,158,64,1
68,"[46, 0]",1,57,26,0
69,"[47, 0]",1,2,1,0
70,"[48, 0]",1,2,1,0
71,"[49, 0]",1,41,18,0
72,"[50, 0]",1,0,0,0
73,"[50, 1]",4,2,1,0
74,"[51, 0]",1,59,28,1
75,"[52, 0]",1,2,1,0
76,"[53, 0]",1,2,1,0
77,"[54, 0]",1,54,24,0
78,"[55, 0]",1,0,0,0
79,"[55, 1]",2,158,64,0
80,"[56, 0]",1,2,1,0
81,"[57, 0]",1,57,26,0
82,"[58, 0]",1,2,1,0
83,"[59, 0]",1,158,64,1
84,"[60, 0]",1,0,0,0
85,"[60, 1]",2,0,0,4
86,"[60, 2]",49,57,26,0
87,"[61, 0]",1,0,0,0
88,"[61, 1]",2,0,0,-1
89,"[61, 2]",15,158,64,-1
90,"[62, 0]",1,0,0,0
91,"[62, 1]",2,158,64,0
92,"[63, 0]",1,0,0,0
93,"[63, 1]",2,0,0,-1
94,"[63, 2]",16,158,64,-1
95,"[64, 0]",1,2,1,0
96,"[65, 0]",1,2,1,0
97,"[66, 0]",1,0,0,0
98,"[66, 1]",2,0,0,0
99,"[66, 2]",49,158,64,-1
100,"[67, 0]",1,158,64,0
101,"[68, 0]",1,41,18,0
102,"[69, 0]",1,0,0,0
103,"[69, 1]",2,41,18,22
104,"[70, 0]",1,2,1,0
105,"[71, 0]",1,0,0,0
106,"[71, 1]",9,41,18,0
107,"[71, 2]",6,0,0,0
108,"[71, 3]",5,0,0,0
109,"[71, 4]",3,0,0,0
110,"[71, 5]",2,0,0,0
111,"[71, 6]",54,0,0,0
112,"[71, 7]",53,0,0,0
113,"[71, 8]",52,0,0,0
114,"[71, 9]",47,0,0,0
115,"[71, 10]",46,0,0,0
116,"[71, 11]",42,0,0,0
117,"[71, 12]",39,41,18,0
118,"[71, 13]",126,2,1,0
119,"[71, 14]",111,41,18,0
120,"[71, 15]",108,0,0,0
121,"[71, 16]",84,41,18,0
122,"[71, 17]",80,0,0,0
123,"[71, 18]",76,2,1,0
124,"[71, 19]",291,2,1,0
125,"[71, 20]",256,2,1,0
126,"[72, 0]",1,2,1,0
127,"[73, 0]",1,2,1,0
128,"[74, 0]",1,0,0,0
129,"[74, 1]",2,2,1,0
130,"[75, 0]",1,0,0,0
131,"[75, 1]",5,41,18,0
132,"[75, 2]",4,41,18,0
133,"[75, 3]",3,0,0,0
134,"[75, 4]",2,0,0,0
135,"[75, 5]",39,41,18,0
136,"[75, 6]",36,41,18,0
137,"[76, 0]",1,0,0,1
138,"[76, 1]",2,0,0,0
139,"[76, 2]",40,2,1,0
140,"[77, 0]",1,57,26,0
141,"[78, 0]",1,41,18,0
142,"[79, 0]",1,57,26,0
143,"[80, 0]",1,0,0,0
144,"[80, 1]",5,41,18,4
145,"[80, 2]",3,0,0,-1
146,"[80, 3]",33,0,0,1
147,"[80, 4]",45,158,64,0
148,"[81, 0]",1,0,0,0
149,"[81, 1]",2,0,0,-1
150,"[81, 2]",16,2,1,8
151,"[82, 0]",1,0,0,0
152,"[82, 1]",3,0,0,0
153,"[82, 2]",39,2,1,0
154,"[83, 0]",1,158,64,0
155,"[84, 0]",1,41,18,0
156,"[85, 0]",1,41,18,0
157,"[86, 0]",1,2,1,0
158,"[87, 0]",1,0,0,0
159,"[87, 1]",2,0,0,3
160,"[87, 2]",36,158,64,9
161,"[88, 0]",1,158,64,0
162,"[89, 0]",1,41,18,0
163,"[90, 0]",1,2,1,0
164,"[91, 0]",1,0,0,0
165,"[91, 1]",2,41,18,0
166,"[92, 0]",1,0,0,0
167,"[92, 1]",4,2,1,0
168,"[92, 2]",2,41,18,0
169,"[93, 0]",1,0,0,0
170,"[93, 1]",3,2,1,0
171,"[93, 2]",2,2,1,0
172,"[94, 0]",1,2,1,0
173,"[95, 0]",1,0,0,0
174,"[95, 1]",2,156,64,38
175,"[96, 0]",1,0,0,0
176,"[96, 1]",5,41,18,0
177,"[96, 2]",4,0,0,0
178,"[96, 3]",3,0,0,0
179,"[96, 4]",51,2,1,0
180,"[96, 5]",48,2,1,0
181,"[97, 0]",1,158,64,0
182,"[98, 0]",1,0,0,0
183,"[98, 1]",2,41,18,0
184,"[99, 0]",1,158,64,1
185,"[100, 0]",1,0,0,0
186,"[100, 1]",2,0,0,0
187,"[100, 2]",68,2,1,0
188,"[101, 0]",1,0,0,0
189,"[101, 1]",2,2,1,0
190,"[102, 0]",1,2,1,1
191,"[103, 0]",1,41,18,0
192,"[104, 0]",1,2,1,0
193,"[105, 0]",1,2,1,0
194,"[106, 0]",1,158,64,1
195,"[107, 0]",1,2,1,0
196,"[108, 0]",1,0,0,0
197,"[108, 1]",2,37,18,0
198,"[109, 0]",1,0,0,0
199,"[109, 1]",2,158,64,0
200,"[110, 0]",1,2,1,0
201,"[111, 0]",1,0,0,0
202,"[111, 1]",2,2,1,0
203,"[112, 0]",1,0,0,0
204,"[112, 1]",2,41,18,0
205,"[113, 0]",1,0,0,0
206,"[113, 1]",2,0,0,0
207,"[113, 2]",11,57,26,6
208,"[114, 0]",1,0,0,0
209,"[114, 1]",2,2,1,0
210,"[115, 0]",1,0,0,0
211,"[115, 1]",3,2,1,0
212,"[115, 2]",2,0,0,0
213,"[115, 3]",39,0,0,1
214,"[115, 4]",53,41,18,4
215,"[116, 0]",1,2,1,0
216,"[117, 0]",1,2,1,0
217,"[118, 0]",1,2,1,0
218,"[119, 0]",1,0,0,0
219,"[119, 1]",2,0,0,0
220,"[119, 2]",29,2,1,0
221,"[120, 0]",1,2,1,0
222,"[121, 0]",1,0,0,0
223,"[121, 1]",2,63,28,0
224,"[122, 0]",1,2,1,0
225,"[123, 0]",1,0,0,0
226,"[123, 1]",2,0,0,0
227,"[123, 2]",14,2,1,0
228,"[124, 0]",1,0,0,1
229,"[124, 1]",9,2,1,0
230,"[124, 2]",8,2,1,0
231,"[124, 3]",6,0,0,0
232,"[124, 4]",3,0,0,0
233,"[124, 5]",2,0,0,0
234,"[124, 6]",64,2,1,0
235,"[124, 7]",61,0,0,0
236,"[124, 8]",55,2,1,0
237,"[124, 9]",54,0,0,0
238,"[124, 10]",51,158,64,6
239,"[124, 11]",50,0,0,-1
240,"[124, 12]",172,2,1,-1
241,"[124, 13]",151,41,18,0
242,"[124, 14]",150,2,1,0
243,"[124, 15]",148,0,0,0
244,"[124, 16]",130,0,0,0
245,"[124, 17]",129,0,0,0
246,"[124, 18]",375,0,0,-1
247,"[124, 19]",369,0,0,0
248,"[124, 20]",368,0,0,0
249,"[124, 21]",366,0,0,0
250,"[124, 22]",483,0,0,0
251,"[124, 23]",464,0,0,0
252,"[124, 24]",461,41,18,0
253,"[124, 25]",432,0,0,-1
254,"[124, 26]",753,156,64,-1
255,"[124, 27]",716,2,1,0
256,"[124, 28]",688,41,18,0
