# [LF, 4, 137.0, 3.0, 119.0, 3.0252100840336134, 23.0, 16.0, 300.0, 42.0, 2083051.3] # mode design r d Npanels angle L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[0, 0]",1,2,1,0
1,"[1, 0]",1,41,18,0
2,"[2, 0]",1,158,64,0
3,"[3, 0]",1,158,64,0
4,"[4, 0]",1,0,0,0
5,"[4, 1]",2,158,64,0
6,"[5, 0]",1,158,64,0
7,"[6, 0]",1,0,0,0
8,"[6, 1]",2,2,1,0
9,"[7, 0]",1,41,18,0
10,"[8, 0]",1,158,64,0
11,"[9, 0]",1,0,0,0
12,"[9, 1]",2,0,0,0
13,"[9, 2]",26,57,26,1
14,"[10, 0]",1,0,0,0
15,"[10, 1]",2,0,0,0
16,"[10, 2]",71,158,64,0
17,"[11, 0]",1,0,0,0
18,"[11, 1]",2,54,24,0
19,"[12, 0]",1,158,64,0
20,"[13, 0]",1,41,18,0
21,"[14, 0]",1,158,64,0
22,"[15, 0]",1,57,26,0
23,"[16, 0]",1,41,18,0
24,"[17, 0]",1,0,0,0
25,"[17, 1]",2,41,18,0
26,"[18, 0]",1,158,64,0
27,"[19, 0]",1,158,64,0
28,"[20, 0]",1,158,64,0
29,"[21, 0]",1,0,0,0
30,"[21, 1]",3,158,64,0
31,"[21, 2]",2,156,64,0
32,"[22, 0]",1,54,24,0
33,"[23, 0]",1,0,0,0
34,"[23, 1]",2,2,1,4
35,"[24, 0]",1,0,0,0
36,"[24, 1]",2,41,18,0
37,"[25, 0]",1,156,64,0
38,"[26, 0]",1,0,0,0
39,"[26, 1]",3,41,18,0
40,"[26, 2]",2,0,0,0
41,"[26, 3]",32,0,0,0
42,"[26, 4]",31,57,26,0
43,"[26, 5]",30,0,0,0
44,"[26, 6]",48,0,0,0
45,"[26, 7]",43,158,64,1
46,"[26, 8]",106,158,64,0
47,"[27, 0]",1,2,1,0
48,"[28, 0]",1,0,0,0
49,"[28, 1]",2,158,64,0
50,"[29, 0]",1,41,18,0
51,"[30, 0]",1,41,18,0
52,"[31, 0]",1,41,18,0
53,"[32, 0]",1,0,0,0
54,"[32, 1]",2,0,0,-1
55,"[32, 2]",64,158,64,-1
56,"[33, 0]",1,2,1,0
57,"[34, 0]",1,0,0,0
58,"[34, 1]",2,0,0,0
59,"[34, 2]",15,55,26,0
60,"[35, 0]",1,0,0,0
61,"[35, 1]",2,158,64,-1
62,"[36, 0]",1,75,32,0
63,"[37, 0]",1,0,0,0
64,"[37, 1]",2,0,0,0
65,"[37, 2]",16,158,64,0
66,"[38, 0]",1,57,26,0
67,"[39, 0]",1,158,64,0
68,"[40, 0]",1,2,1,0
69,"[41, 0]",1,0,0,0
70,"[41, 1]",2,0,0,0
71,"[41, 2]",15,2,1,-1
72,"[42, 0]",1,2,1,0
73,"[43, 0]",1,2,1,0
74,"[44, 0]",1,2,1,0
75,"[45, 0]",1,0,0,0
76,"[45, 1]",2,0,0,0
77,"[45, 2]",24,158,64,1
78,"[46, 0]",1,57,26,0
79,"[47, 0]",1,41,18,0
80,"[48, 0]",1,2,1,0
81,"[49, 0]",1,2,1,0
82,"[50, 0]",1,0,0,0
83,"[50, 1]",3,2,1,0
84,"[50, 2]",2,41,18,0
85,"[51, 0]",1,59,28,1
86,"[52, 0]",1,158,64,0
87,"[53, 0]",1,41,18,0
88,"[54, 0]",1,158,64,0
89,"[55, 0]",1,0,0,0
90,"[55, 1]",2,158,64,0
91,"[56, 0]",1,2,1,0
92,"[57, 0]",1,41,18,0
93,"[58, 0]",1,0,0,0
94,"[58, 1]",2,41,18,0
95,"[59, 0]",1,158,64,1
96,"[60, 0]",1,0,0,0
97,"[60, 1]",2,0,0,4
98,"[60, 2]",49,57,26,0
99,"[61, 0]",1,0,0,0
100,"[61, 1]",2,0,0,-1
101,"[61, 2]",15,158,64,-1
102,"[62, 0]",1,0,0,0
103,"[62, 1]",2,158,64,0
104,"[63, 0]",1,0,0,0
105,"[63, 1]",2,0,0,-1
106,"[63, 2]",16,158,64,-1
107,"[64, 0]",1,158,64,0
108,"[65, 0]",1,41,18,0
109,"[66, 0]",1,0,0,0
110,"[66, 1]",2,0,0,0
111,"[66, 2]",49,158,64,-1
112,"[67, 0]",1,158,64,0
113,"[68, 0]",1,41,18,0
114,"[69, 0]",1,0,0,0
115,"[69, 1]",2,2,1,22
116,"[70, 0]",1,0,0,0
117,"[70, 1]",2,158,64,0
118,"[71, 0]",1,0,0,0
119,"[71, 1]",9,41,18,0
120,"[71, 2]",6,0,0,0
121,"[71, 3]",5,0,0,0
122,"[71, 4]",3,0,0,0
123,"[71, 5]",2,0,0,0
124,"[71, 6]",53,158,64,0
125,"[71, 7]",52,0,0,0
126,"[71, 8]",51,0,0,0
127,"[71, 9]",44,0,0,0
128,"[71, 10]",43,41,18,0
129,"[71, 11]",39,2,1,0
130,"[71, 12]",35,158,64,0
131,"[71, 13]",103,41,18,0
132,"[71, 14]",72,158,64,0
133,"[71, 15]",69,41,18,0
134,"[72, 0]",1,41,18,0
135,"[73, 0]",1,158,64,0
136,"[74, 0]",1,0,0,0
137,"[74, 1]",2,41,18,0
138,"[75, 0]",1,0,0,0
139,"[75, 1]",8,2,1,0
140,"[75, 2]",4,158,64,0
141,"[76, 0]",1,0,0,1
142,"[76, 1]",5,158,64,0
143,"[76, 2]",4,158,64,0
144,"[76, 3]",2,0,0,0
145,"[76, 4]",37,158,64,0
146,"[76, 5]",36,0,0,0
147,"[76, 6]",35,0,0,0
148,"[76, 7]",67,2,1,0
149,"[76, 8]",64,156,64,0
150,"[77, 0]",1,41,18,0
151,"[78, 0]",1,156,64,0
152,"[79, 0]",1,158,64,0
153,"[80, 0]",1,0,0,0
154,"[80, 1]",5,41,18,4
155,"[80, 2]",3,0,0,2
156,"[80, 3]",39,156,64,0
157,"[81, 0]",1,0,0,0
158,"[81, 1]",2,0,0,-1
159,"[81, 2]",16,41,18,8
160,"[82, 0]",1,0,0,0
161,"[82, 1]",4,0,0,0
162,"[82, 2]",3,0,0,0
163,"[82, 3]",2,0,0,0
164,"[82, 4]",50,0,0,0
165,"[82, 5]",49,0,0,0
166,"[82, 6]",42,2,1,0
167,"[82, 7]",37,158,64,0
168,"[82, 8]",77,41,18,0
169,"[82, 9]",75,0,0,0
170,"[82, 10]",70,0,0,0
171,"[82, 11]",349,158,64,21
172,"[82, 12]",307,0,0,0
173,"[82, 13]",424,0,0,0
174,"[82, 14]",504,41,18,29
175,"[83, 0]",1,158,64,0
176,"[84, 0]",1,2,1,0
177,"[85, 0]",1,41,18,0
178,"[86, 0]",1,158,64,0
179,"[87, 0]",1,0,0,0
180,"[87, 1]",2,0,0,3
181,"[87, 2]",36,158,64,9
182,"[88, 0]",1,158,64,0
183,"[89, 0]",1,51,24,0
184,"[90, 0]",1,2,1,0
185,"[91, 0]",1,0,0,0
186,"[91, 1]",2,2,1,0
187,"[92, 0]",1,0,0,0
188,"[92, 1]",4,0,0,0
189,"[92, 2]",2,0,0,0
190,"[92, 3]",42,0,0,0
191,"[92, 4]",27,2,1,8
192,"[92, 5]",69,53,24,0
193,"[92, 6]",68,41,18,0
194,"[93, 0]",1,0,0,0
195,"[93, 1]",3,158,64,0
196,"[93, 2]",2,41,18,0
197,"[94, 0]",1,54,24,0
198,"[95, 0]",1,0,0,0
199,"[95, 1]",2,156,64,38
200,"[96, 0]",1,0,0,0
201,"[96, 1]",3,0,0,0
202,"[96, 2]",46,0,0,0
203,"[96, 3]",82,0,0,0
204,"[96, 4]",122,41,18,0
205,"[97, 0]",1,158,64,0
206,"[98, 0]",1,0,0,0
207,"[98, 1]",2,2,1,0
208,"[99, 0]",1,156,64,1
209,"[100, 0]",1,0,0,0
210,"[100, 1]",2,0,0,0
211,"[100, 2]",68,2,1,0
212,"[101, 0]",1,53,24,0
213,"[102, 0]",1,2,1,1
214,"[103, 0]",1,41,18,0
215,"[104, 0]",1,0,0,0
216,"[104, 1]",2,2,1,0
217,"[105, 0]",1,41,18,0
218,"[106, 0]",1,158,64,1
219,"[107, 0]",1,2,1,0
220,"[108, 0]",1,0,0,0
221,"[108, 1]",2,41,18,0
222,"[109, 0]",1,0,0,0
223,"[109, 1]",2,158,64,0
224,"[110, 0]",1,156,64,0
225,"[111, 0]",1,41,18,0
226,"[112, 0]",1,0,0,0
227,"[112, 1]",2,2,1,0
228,"[113, 0]",1,0,0,0
229,"[113, 1]",2,0,0,0
230,"[113, 2]",11,57,26,6
231,"[114, 0]",1,0,0,0
232,"[114, 1]",2,41,18,0
233,"[115, 0]",1,0,0,0
234,"[115, 1]",3,2,1,0
235,"[115, 2]",2,0,0,0
236,"[115, 3]",39,57,26,-1
237,"[116, 0]",1,41,18,0
238,"[117, 0]",1,0,0,0
239,"[117, 1]",2,156,64,0
240,"[118, 0]",1,41,18,0
241,"[119, 0]",1,0,0,0
242,"[119, 1]",2,0,0,0
243,"[119, 2]",29,53,24,0
244,"[120, 0]",1,2,1,0
245,"[121, 0]",1,0,0,0
246,"[121, 1]",2,63,28,0
247,"[122, 0]",1,2,1,0
248,"[123, 0]",1,0,0,0
