0,HF,0.0,0.0,0.0,0,0.0,0.0,300.0,42.0,0.0,780,27.92848008753788,0.0005217447143247018,1.8686330359315096e-05,0.0401561176246422,0.001650409412637414,0.0014392837421038924,5050000,1494984
1,HF,2.0,95.0,10.0,0,0.0,0.0,300.0,42.0,5620309.26,456,21.354156504062622,0.0003591337316357439,1.6820997556004836e-05,0.02563312755814998,0.00130707462112053,0.0011962366255185539,4625000,1269722
2,HF,2.0,200.0,10.0,0,0.0,0.0,300.0,42.0,13998936.86,370,19.235384061671343,0.0003112463397009848,1.6183444639136617e-05,0.020911846650402438,0.0011661737269701568,0.001076813909993818,4600000,1188769
