# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[4, 0]",308,156,64,-1
1,"[10, 4]",275,0,0,-1
2,"[10, 5]",274,0,0,-1
3,"[10, 6]",273,0,0,-1
4,"[10, 7]",256,0,0,-1
5,"[10, 8]",255,0,0,-1
6,"[10, 9]",254,0,0,-1
7,"[10, 10]",253,0,0,-1
8,"[10, 13]",504,0,0,-1
9,"[10, 14]",499,158,64,-1
10,"[10, 15]",498,0,0,-1
11,"[10, 17]",451,158,64,-1
12,"[10, 18]",447,158,64,-1
13,"[10, 19]",442,0,0,-1
14,"[10, 20]",434,158,64,-1
15,"[10, 33]",2465,41,20,-1
16,"[10, 34]",2461,0,0,-1
17,"[10, 35]",2460,158,64,-1
18,"[10, 36]",2448,158,64,-1
19,"[10, 38]",2248,0,0,-1
20,"[10, 44]",3102,0,0,-1
21,"[10, 47]",2763,0,0,-1
22,"[10, 50]",6953,0,0,-1
23,"[10, 52]",6892,0,0,-1
24,"[10, 53]",7073,0,0,-1
25,"[10, 54]",7072,0,0,-1
26,"[10, 58]",11863,0,0,-1
27,"[10, 59]",11859,158,64,-1
28,"[18, 0]",8110,77,32,0
29,"[18, 1]",8108,41,18,0
30,"[48, 0]",3484,158,64,-1
31,"[132, 0]",25,156,64,-1
32,"[143, 0]",226,0,0,-1
33,"[143, 1]",207,158,64,-1
34,"[143, 2]",205,0,0,-1
35,"[143, 3]",199,158,64,-1
36,"[143, 4]",195,0,0,-1
37,"[143, 5]",186,0,0,-1
38,"[143, 6]",1837,2,1,-1
39,"[143, 7]",1830,158,64,-1
40,"[143, 8]",1788,158,64,-1
41,"[143, 9]",1787,158,64,-1
42,"[143, 10]",1786,158,64,-1
43,"[143, 11]",1784,0,0,-1
44,"[143, 12]",1776,158,64,-1
45,"[143, 13]",1773,158,64,-1
46,"[143, 14]",1772,0,0,-1
47,"[143, 15]",1757,0,0,-1
48,"[143, 16]",1747,0,0,-1
49,"[143, 17]",1733,0,0,-1
50,"[143, 18]",1695,158,64,-1
51,"[143, 19]",1694,2,1,-1
52,"[143, 20]",1692,0,0,-1
53,"[143, 21]",1639,158,64,-1
54,"[143, 22]",1638,2,1,-1
55,"[143, 23]",1637,158,64,-1
56,"[143, 24]",1619,0,0,-1
57,"[143, 25]",1589,0,0,-1
58,"[143, 26]",1578,0,0,-1
59,"[143, 27]",4086,0,0,-1
60,"[143, 28]",4078,0,0,-1
61,"[143, 29]",4076,0,0,-1
62,"[143, 30]",4075,156,64,-1
63,"[143, 31]",4074,0,0,-1
64,"[143, 32]",4068,158,64,-1
65,"[143, 33]",4066,0,0,-1
66,"[143, 34]",4065,0,0,-1
67,"[143, 35]",4030,158,64,-1
68,"[143, 36]",4018,158,64,-1
69,"[143, 37]",4017,0,0,-1
70,"[143, 38]",4016,158,64,-1
71,"[143, 39]",3963,0,0,-1
72,"[143, 40]",3852,156,64,-1
73,"[143, 41]",3818,158,64,-1
74,"[143, 42]",3704,0,0,-1
75,"[143, 43]",3595,158,64,-1
76,"[143, 44]",3594,0,0,-1
77,"[143, 45]",3518,156,64,-1
78,"[143, 46]",3511,0,0,-1
79,"[143, 47]",3510,0,0,-1
80,"[143, 48]",3447,158,64,-1
81,"[143, 49]",3444,156,64,-1
82,"[143, 50]",3390,158,64,-1
83,"[143, 51]",3373,158,64,-1
84,"[143, 52]",3342,156,64,-1
85,"[143, 53]",3259,0,0,-1
86,"[143, 54]",3258,158,64,-1
87,"[143, 55]",9639,158,64,-1
